"crime_id","crime_name","case_id"
"7629","运输毒品罪","4075"
"7630","贩卖毒品罪","4076"
"7631","贩卖毒品罪","4077"
"7632","容留他人吸毒罪","4077"
"7633","贩卖毒品罪","4078"
"7634","贩卖毒品罪","4079"
"7635","贩卖毒品罪","4080"
"7636","贩卖毒品罪","4081"
"7637","贩卖毒品罪","4082"
"7638","贩卖毒品罪","4083"
"7639","贩卖毒品罪","4084"
"7640","贩卖毒品罪","4085"
"7641","贩卖毒品罪","4086"
"7642","贩卖毒品罪","4087"
"7643","贩卖毒品罪","4088"
"7644","贩卖毒品罪","4089"
"7645","贩卖毒品罪","4090"
"7646","贩卖毒品罪","4091"
"7647","贩卖毒品罪","4092"
"7648","贩卖毒品罪","4093"
"7649","贩卖毒品罪","4094"
"7650","贩卖毒品罪","4095"
"7651","贩卖毒品罪","4096"
"7652","贩卖毒品罪","4097"
"7653","贩卖毒品罪","4098"
"7654","贩卖毒品罪","4099"
"7655","贩卖毒品罪","4100"
"7656","贩卖毒品罪","4101"
"7657","贩卖毒品罪","4102"
"7658","贩卖毒品罪","4103"
"7659","贩卖毒品罪","4104"
"7660","贩卖毒品罪","4105"
"7661","贩卖毒品罪","4106"
"7662","贩卖毒品罪","4107"
"7663","贩卖毒品罪","4108"
"7664","贩卖毒品罪","4109"
"7665","贩卖毒品罪","4110"
"7666","贩卖毒品罪","4111"
"7667","贩卖毒品罪","4112"
"7668","容留他人吸毒罪","4112"
"7669","贩卖毒品罪","4113"
"7670","贩卖毒品罪","4114"
"7671","贩卖毒品罪","4115"
"7672","贩卖毒品罪","4116"
"7673","贩卖毒品罪","4117"
"7674","贩卖毒品罪","4118"
"7675","贩卖毒品罪","4119"
"7676","贩卖毒品罪","4120"
"7677","贩卖毒品罪","4121"
"7678","贩卖毒品罪","4122"
"7679","贩卖毒品罪","4123"
"7680","贩卖毒品罪","4124"
"7681","贩卖毒品罪","4125"
"7682","贩卖毒品罪","4126"
"7683","贩卖毒品罪","4127"
"7684","贩卖毒品罪","4128"
"7685","贩卖毒品罪","4129"
"7686","贩卖毒品罪","4130"
"7687","贩卖毒品罪","4131"
"7688","贩卖毒品罪","4132"
"7689","贩卖毒品罪","4133"
"7690","故意伤害罪","4133"
"7691","贩卖毒品罪","4134"
"7692","贩卖毒品罪","4135"
"7693","贩卖毒品罪","4136"
"7694","贩卖毒品罪","4137"
"7695","贩卖毒品罪","4138"
"7696","贩卖毒品罪","4139"
"7697","贩卖毒品罪","4140"
"7698","贩卖毒品罪","4141"
"7699","贩卖毒品罪","4142"
"7700","贩卖毒品罪","4143"
"7701","贩卖毒品罪","4144"
"7702","贩卖毒品罪","4145"
"7703","贩卖毒品罪","4146"
"7704","贩卖毒品罪","4147"
"7705","贩卖毒品罪","4148"
"7706","贩卖毒品罪","4149"
"7707","贩卖毒品罪","4150"
"7708","贩卖毒品罪","4151"
"7709","贩卖毒品罪","4152"
"7710","贩卖毒品罪","4153"
"7711","贩卖毒品罪","4154"
"7712","贩卖毒品罪","4155"
"7713","贩卖毒品罪","4156"
"7714","非法持有毒品罪","4156"
"7715","贩卖毒品罪","4157"
"7716","贩卖毒品罪","4158"
"7717","贩卖毒品罪","4159"
"7718","贩卖毒品罪","4160"
"7719","贩卖毒品罪","4161"
"7720","贩卖毒品罪","4162"
"7721","贩卖毒品罪","4163"
"7722","贩卖毒品罪","4164"
"7723","贩卖毒品罪","4165"
"7724","贩卖毒品罪","4166"
"7725","贩卖毒品罪","4167"
"7726","贩卖毒品罪","4168"
"7727","贩卖毒品罪","4169"
"7728","贩卖毒品罪","4170"
"7729","贩卖毒品罪","4171"
"7730","贩卖毒品罪","4172"
"7731","贩卖毒品罪","4173"
"7732","贩卖毒品罪","4174"
"7733","贩卖毒品罪","4175"
"7734","贩卖毒品罪","4176"
"7735","贩卖毒品罪","4177"
"7736","贩卖毒品罪","4178"
"7737","贩卖毒品罪","4179"
"7738","贩卖毒品罪","4180"
"7739","贩卖毒品罪","4181"
"7740","贩卖毒品罪","4182"
"7741","贩卖毒品罪","4183"
"7742","容留他人吸毒罪","4183"
"7743","贩卖毒品罪","4184"
"7744","贩卖毒品罪","4185"
"7745","贩卖毒品罪","4186"
"7746","贩卖毒品罪","4187"
"7747","贩卖毒品罪","4188"
"7748","贩卖毒品罪","4189"
"7749","贩卖毒品罪","4190"
"7750","贩卖毒品罪","4191"
"7751","贩卖毒品罪","4192"
"7752","贩卖毒品罪","4193"
"7753","贩卖毒品罪","4194"
"7754","贩卖毒品罪","4195"
"7755","贩卖毒品罪","4196"
"7756","贩卖毒品罪","4197"
"7757","贩卖毒品罪","4198"
"7758","贩卖毒品罪","4199"
"7759","贩卖毒品罪","4200"
"7760","贩卖毒品罪","4201"
"7761","贩卖毒品罪","4202"
"7762","贩卖毒品罪","4203"
"7763","贩卖毒品罪","4204"
"7764","贩卖毒品罪","4205"
"7765","贩卖毒品罪","4206"
"7766","贩卖毒品罪","4207"
"7767","贩卖毒品罪","4208"
"7768","贩卖毒品罪","4209"
"7769","贩卖毒品罪","4210"
"7770","贩卖毒品罪","4211"
"7771","贩卖毒品罪","4212"
"7772","贩卖毒品罪","4213"
"7773","贩卖毒品罪","4214"
"7774","贩卖毒品罪","4215"
"7775","贩卖毒品罪","4216"
"7776","贩卖毒品罪","4217"
"7777","贩卖毒品罪","4218"
"7778","贩卖毒品罪","4219"
"7779","贩卖毒品罪","4220"
"7780","贩卖毒品罪","4221"
"7781","贩卖毒品罪","4222"
"7782","贩卖毒品罪","4223"
"7783","贩卖毒品罪","4224"
"7784","贩卖毒品罪","4225"
"7785","贩卖毒品罪","4226"
"7786","贩卖毒品罪","4227"
"7787","贩卖毒品罪","4228"
"7788","贩卖毒品罪","4229"
"7789","贩卖毒品罪","4230"
"7790","贩卖毒品罪","4231"
"7791","贩卖毒品罪","4232"
"7792","贩卖毒品罪","4233"
"7793","容留他人吸毒罪","4233"
"7794","寻衅滋事罪","4233"
"7795","贩卖毒品罪","4234"
"7796","贩卖毒品罪","4235"
"7797","贩卖毒品罪","4236"
"7798","贩卖毒品罪","4237"
"7799","贩卖毒品罪","4238"
"7800","贩卖毒品罪","4239"
"7801","贩卖毒品罪","4240"
"7802","贩卖毒品罪","4241"
"7803","贩卖毒品罪","4242"
"7804","贩卖毒品罪","4243"
"7805","贩卖毒品罪","4244"
"7806","贩卖毒品罪","4245"
"7807","贩卖毒品罪","4246"
"7808","贩卖毒品罪","4247"
"7809","贩卖毒品罪","4248"
"7810","运输毒品罪","4249"
"7811","贩卖毒品罪","4250"
"7812","贩卖毒品罪","4251"
"7813","贩卖毒品罪","4252"
"7814","贩卖毒品罪","4253"
"7815","贩卖毒品罪","4254"
"7816","贩卖毒品罪","4255"
"7817","贩卖毒品罪","4256"
"7818","贩卖毒品罪","4257"
"7819","贩卖毒品罪","4258"
"7820","贩卖毒品罪","4259"
"7821","贩卖毒品罪","4260"
"7822","贩卖毒品罪","4261"
"7823","贩卖毒品罪","4262"
"7824","贩卖毒品罪","4263"
"7825","贩卖毒品罪","4264"
"7826","贩卖毒品罪","4265"
"7827","贩卖毒品罪","4266"
"7828","容留他人吸毒罪","4266"
"7829","贩卖毒品罪","4267"
"7830","贩卖毒品罪","4268"
"7831","贩卖毒品罪","4269"
"7832","贩卖毒品罪","4270"
"7833","贩卖毒品罪","4271"
"7834","贩卖毒品罪","4272"
"7835","贩卖毒品罪","4273"
"7836","贩卖毒品罪","4274"
"7837","贩卖毒品罪","4275"
"7838","贩卖毒品罪","4276"
"7839","贩卖毒品罪","4277"
"7840","贩卖毒品罪","4278"
"7841","贩卖毒品罪","4279"
"7842","贩卖毒品罪","4280"
"7843","贩卖毒品罪","4281"
"7844","贩卖毒品罪","4282"
"7845","贩卖毒品罪","4283"
"7846","贩卖毒品","4284"
"7847","盗窃罪","4284"
"7848","贩卖毒品罪","4285"
"7849","贩卖毒品罪","4286"
"7850","非法持有毒品罪","4286"
"7851","贩卖毒品罪","4287"
"7852","贩卖毒品罪","4288"
"7853","贩卖毒品罪","4289"
"7854","贩卖毒品罪","4290"
"7855","贩卖毒品罪","4291"
"7856","贩卖毒品罪","4292"
"7857","非法持有毒品罪","4292"
"7858","贩卖毒品罪","4293"
"7859","贩卖毒品罪","4294"
"7860","贩卖毒品罪","4295"
"7861","贩卖毒品罪","4296"
"7862","贩卖毒品罪","4297"
"7863","贩卖毒品罪","4297"
"7864","贩卖毒品罪","4298"
"7865","贩卖毒品罪","4299"
"7866","贩卖毒品罪","4300"
"7867","贩卖毒品罪","4301"
"7868","贩卖毒品罪","4302"
"7869","贩卖毒品罪","4303"
"7870","贩卖毒品罪","4304"
"7871","容留他人吸毒罪","4304"
"7872","贩卖毒品罪","4305"
"7873","容留他人吸毒罪","4305"
"7874","贩卖毒品罪","4306"
"7875","贩卖毒品罪","4307"
"7876","贩卖毒品罪","4308"
"7877","贩卖毒品罪","4309"
"7878","贩卖毒品罪","4310"
"7879","贩卖毒品罪","4311"
"7880","贩卖毒品罪","4312"
"7881","贩卖毒品罪","4313"
"7882","贩卖毒品罪","4314"
"7883","贩卖毒品罪","4315"
"7884","贩卖毒品罪","4316"
"7885","贩卖毒品罪","4317"
"7886","贩卖毒品罪","4318"
"7887","贩卖毒品罪","4319"
"7888","贩卖毒品罪","4320"
"7889","贩卖毒品罪","4321"
"7890","贩卖毒品罪","4322"
"7891","贩卖毒品罪","4323"
"7892","贩卖毒品罪","4324"
"7893","贩卖毒品罪","4325"
"7894","贩卖毒品罪","4326"
"7895","贩卖毒品罪","4327"
"7896","贩卖毒品罪","4328"
"7897","贩卖毒品罪","4329"
"7898","贩卖毒品罪","4330"
"7899","贩卖毒品罪","4331"
"7900","贩卖毒品罪","4332"
"7901","贩卖毒品罪","4333"
"7902","贩卖毒品罪","4334"
"7903","贩卖毒品罪","4335"
"7904","贩卖毒品罪","4336"
"7905","贩卖毒品罪","4337"
"7906","贩卖毒品罪","4338"
"7907","贩卖毒品罪","4339"
"7908","贩卖毒品罪","4340"
"7909","贩卖毒品罪","4341"
"7910","贩卖毒品罪","4342"
"7911","贩卖毒品罪","4343"
"7912","贩卖毒品罪","4344"
"7913","贩卖毒品罪","4345"
"7914","贩卖毒品罪","4346"
"7915","贩卖毒品罪","4347"
"7916","贩卖毒品罪","4348"
"7917","贩卖毒品罪","4349"
"7918","贩卖毒品罪","4350"
"7919","贩卖毒品罪","4351"
"7920","贩卖毒品罪","4352"
"7921","贩卖毒品罪","4353"
"7922","贩卖毒品罪","4354"
"7923","贩卖毒品罪","4355"
"7924","贩卖毒品罪","4356"
"7925","贩卖毒品罪","4357"
"7926","贩卖毒品罪","4358"
"7927","贩卖毒品罪","4359"
"7928","贩卖毒品罪","4360"
"7929","贩卖毒品罪","4361"
"7930","贩卖毒品罪","4362"
"7931","贩卖毒品罪","4363"
"7932","贩卖毒品罪","4364"
"7933","贩卖毒品罪","4365"
"7934","贩卖毒品罪","4366"
"7935","贩卖毒品罪","4367"
"7936","贩卖毒品罪","4368"
"7937","贩卖毒品罪","4369"
"7938","贩卖毒品罪","4370"
"7939","贩卖毒品罪","4371"
"7940","运输毒品罪","4371"
"7941","贩卖毒品罪","4372"
"7942","贩卖毒品罪","4373"
"7943","贩卖毒品罪","4374"
"7944","贩卖毒品罪","4375"
"7945","贩卖毒品罪","4376"
"7946","贩卖毒品罪","4377"
"7947","贩卖毒品罪","4378"
"7948","贩卖毒品罪","4379"
"7949","贩卖毒品罪","4380"
"7950","贩卖毒品罪","4381"
"7951","贩卖毒品罪","4382"
"7952","贩卖毒品罪","4383"
"7953","贩卖毒品罪","4384"
"7954","贩卖毒品罪","4385"
"7955","贩卖毒品罪","4386"
"7956","贩卖毒品罪","4387"
"7957","贩卖毒品罪","4388"
"7958","贩卖毒品罪","4389"
"7959","贩卖毒品罪","4390"
"7960","贩卖毒品罪","4391"
"7961","贩卖毒品罪","4392"
"7962","贩卖毒品罪","4393"
"7963","贩卖毒品罪","4394"
"7964","贩卖毒品罪","4395"
"7965","贩卖毒品罪","4396"
"7966","贩卖毒品罪","4397"
"7967","贩卖毒品罪","4398"
"7968","贩卖毒品罪","4399"
"7969","贩卖毒品罪","4400"
"7970","贩卖毒品罪","4401"
"7971","贩卖毒品罪","4402"
"7972","贩卖毒品罪","4403"
"7973","贩卖毒品罪","4404"
"7974","贩卖毒品罪","4405"
"7975","贩卖毒品罪","4406"
"7976","贩卖毒品罪","4407"
"7977","贩卖毒品罪","4408"
"7978","贩卖毒品罪","4409"
"7979","贩卖毒品罪","4410"
"7980","贩卖毒品罪","4411"
"7981","贩卖毒品罪","4412"
"7982","贩卖毒品罪","4413"
"7983","贩卖毒品罪","4414"
"7984","贩卖毒品罪","4415"
"7985","贩卖毒品罪","4416"
"7986","贩卖毒品罪","4417"
"7987","贩卖毒品罪","4418"
"7988","贩卖毒品罪","4419"
"7989","贩卖毒品罪","4420"
"7990","贩卖毒品罪","4421"
"7991","贩卖毒品罪","4422"
"7992","贩卖毒品罪","4423"
"7993","贩卖毒品罪","4424"
"7994","贩卖毒品罪","4425"
"7995","贩卖毒品罪","4426"
"7996","贩卖毒品罪","4427"
"7997","贩卖毒品罪","4428"
"7998","贩卖毒品罪","4429"
"7999","贩卖毒品罪","4430"
"8000","贩卖毒品罪","4431"
"8001","贩卖毒品罪","4432"
"8002","贩卖毒品罪","4433"
"8003","贩卖毒品罪","4434"
"8004","贩卖毒品罪","4435"
"8005","贩卖毒品罪","4436"
"8006","贩卖毒品罪","4437"
"8007","贩卖毒品罪","4438"
"8008","贩卖毒品罪","4439"
"8009","贩卖毒品罪","4440"
"8010","贩卖毒品罪","4441"
"8011","贩卖毒品罪","4442"
"8012","贩卖毒品罪","4443"
"8013","贩卖毒品罪","4444"
"8014","贩卖毒品罪","4445"
"8015","贩卖毒品罪","4446"
"8016","贩卖毒品罪","4447"
"8017","贩卖毒品罪","4448"
"8018","贩卖毒品罪","4449"
"8019","贩卖毒品罪","4450"
"8020","贩卖毒品罪","4451"
"8021","贩卖毒品罪","4452"
"8022","贩卖毒品罪","4453"
"8023","容留他人吸毒罪","4453"
"8024","贩卖毒品罪","4454"
"8025","贩卖毒品罪","4455"
"8026","贩卖毒品罪","4456"
"8027","贩卖毒品罪","4457"
"8028","贩卖毒品罪","4458"
"8029","贩卖毒品罪","4459"
"8030","贩卖毒品罪","4460"
"8031","贩卖毒品罪","4461"
"8032","贩卖毒品罪","4462"
"8033","贩卖毒品罪","4463"
"8034","贩卖毒品罪","4464"
"8035","贩卖毒品罪","4465"
"8036","贩卖毒品罪","4466"
"8037","贩卖毒品罪","4467"
"8038","贩卖毒品罪","4468"
"8039","贩卖毒品罪","4469"
"8040","贩卖毒品罪","4470"
"8041","贩卖毒品罪","4471"
"8042","贩卖毒品罪","4472"
"8043","容留他人吸毒罪","4472"
"8044","贩卖毒品罪","4473"
"8045","贩卖毒品罪","4474"
"8046","贩卖毒品罪","4475"
"8047","贩卖毒品罪","4476"
"8048","贩卖毒品罪","4477"
"8049","贩卖毒品罪","4478"
"8050","贩卖毒品罪","4479"
"8051","贩卖毒品罪","4480"
"8052","运输毒品罪","4480"
"8053","贩卖毒品罪","4481"
"8054","贩卖毒品罪","4482"
"8055","贩卖毒品罪","4483"
"8056","运输毒品罪","4484"
"8057","贩卖毒品罪","4485"
"8058","贩卖毒品罪","4486"
"8059","贩卖毒品罪","4487"
"8060","贩卖毒品罪","4488"
"8061","贩卖毒品罪","4489"
"8062","贩卖毒品罪","4490"
"8063","贩卖毒品罪","4491"
"8064","贩卖毒品罪","4492"
"8065","贩卖毒品罪","4493"
"8066","贩卖毒品罪","4494"
"8067","贩卖毒品罪","4495"
"8068","贩卖毒品罪","4496"
"8069","运输毒品罪","4496"
"8070","容留他人吸毒罪","4496"
"8071","贩卖毒品罪","4497"
"8072","贩卖毒品罪","4498"
"8073","贩卖毒品罪","4499"
"8074","贩卖毒品罪","4500"
"8075","贩卖毒品罪","4501"
"8076","贩卖毒品罪","4502"
"8077","贩卖毒品罪","4503"
"8078","贩卖毒品罪","4504"
"8079","贩卖毒品罪","4505"
"8080","贩卖毒品罪","4506"
"8081","贩卖毒品罪","4507"
"8082","贩卖毒品罪","4508"
"8083","贩卖毒品罪","4509"
"8084","贩卖毒品罪","4510"
"8085","贩卖毒品罪","4511"
"8086","贩卖毒品罪","4512"
"8087","盗窃罪","4513"
"8088","贩卖毒品罪","4513"
"8089","贩卖毒品罪","4514"
"8090","贩卖毒品罪","4515"
"8091","贩卖毒品罪","4516"
"8092","容留他人吸毒罪","4516"
"8093","贩卖毒品罪","4517"
"8094","贩卖毒品罪","4518"
"8095","贩卖毒品罪","4519"
"8096","贩卖毒品罪","4520"
"8097","贩卖毒品罪","4521"
"8098","贩卖毒品罪","4522"
"8099","贩卖毒品罪","4523"
"8100","贩卖毒品罪","4524"
"8101","贩卖毒品罪","4525"
"8102","贩卖毒品罪","4526"
"8103","贩卖毒品罪","4527"
"8104","贩卖毒品罪","4528"
"8105","贩卖毒品罪","4529"
"8106","贩卖毒品罪","4530"
"8107","贩卖毒品罪","4531"
"8108","贩卖毒品罪","4532"
"8109","贩卖毒品罪","4533"
"8110","贩卖毒品罪","4534"
"8111","贩卖毒品罪","4535"
"8112","贩卖毒品罪","4536"
"8113","贩卖毒品罪","4537"
"8114","贩卖毒品罪","4538"
"8115","贩卖毒品罪","4539"
"8116","贩卖毒品罪","4540"
"8117","贩卖毒品罪","4541"
"8118","贩卖毒品罪","4542"
"8119","贩卖毒品罪","4543"
"8120","贩卖毒品罪","4544"
"8121","贩卖毒品罪","4545"
"8122","贩卖毒品罪","4546"
"8123","贩卖毒品罪","4547"
"8124","贩卖毒品罪","4548"
"8125","贩卖毒品罪","4549"
"8126","贩卖毒品罪","4550"
"8127","贩卖毒品罪","4551"
"8128","贩卖毒品罪","4552"
"8129","贩卖毒品罪","4553"
"8130","贩卖毒品罪","4554"
"8131","贩卖毒品罪","4555"
"8132","贩卖毒品罪","4556"
"8133","贩卖毒品罪","4557"
"8134","贩卖毒品罪","4558"
"8135","贩卖毒品罪","4559"
"8136","贩卖毒品罪","4560"
"8137","贩卖毒品罪","4561"
"8138","贩卖毒品罪","4562"
"8139","贩卖毒品罪","4563"
"8140","贩卖毒品罪","4564"
"8141","贩卖毒品罪","4565"
"8142","贩卖毒品罪","4566"
"8143","贩卖毒品罪","4567"
"8144","贩卖毒品罪","4568"
"8145","贩卖毒品罪","4569"
"8146","贩卖毒品罪","4570"
"8147","贩卖毒品罪","4571"
"8148","贩卖毒品罪","4572"
"8149","贩卖毒品罪","4573"
"8150","贩卖毒品罪","4574"
"8151","贩卖毒品罪","4575"
"8152","贩卖毒品罪","4576"
"8153","贩卖毒品罪","4577"
"8154","贩卖毒品罪","4578"
"8155","贩卖毒品罪","4579"
"8156","贩卖毒品罪","4580"
"8157","贩卖毒品罪","4581"
"8158","贩卖毒品罪","4582"
"8159","贩卖毒品罪","4583"
"8160","贩卖毒品罪","4584"
"8161","贩卖毒品罪","4585"
"8162","贩卖毒品罪","4586"
"8163","贩卖毒品罪","4587"
"8164","贩卖毒品罪","4588"
"8165","贩卖毒品罪","4589"
"8166","贩卖毒品罪","4590"
"8167","贩卖毒品罪","4591"
"8168","贩卖毒品罪","4592"
"8169","贩卖毒品罪","4593"
"8170","贩卖毒品罪","4594"
"8171","贩卖毒品罪","4595"
"8172","贩卖毒品罪","4596"
"8173","贩卖毒品罪","4597"
"8174","贩卖毒品罪","4598"
"8175","贩卖毒品罪","4599"
"8176","贩卖毒品罪","4600"
"8177","贩卖毒品罪","4601"
"8178","贩卖毒品罪","4602"
"8179","贩卖毒品罪","4603"
"8180","贩卖毒品罪","4604"
"8181","贩卖毒品罪","4605"
"8182","贩卖毒品罪","4606"
"8183","贩卖毒品罪","4607"
"8184","贩卖毒品罪","4608"
"8185","贩卖毒品罪","4609"
"8186","贩卖毒品罪","4610"
"8187","贩卖毒品罪","4611"
"8188","贩卖毒品罪","4612"
"8189","贩卖毒品罪","4613"
"8190","贩卖毒品罪","4614"
"8191","贩卖毒品罪","4615"
"8192","贩卖毒品罪","4616"
"8193","贩卖毒品罪","4617"
"8194","贩卖毒品罪","4618"
"8195","容留他人吸毒罪","4618"
"8196","贩卖毒品罪","4619"
"8197","贩卖毒品罪","4620"
"8198","贩卖毒品罪","4621"
"8199","贩卖毒品罪","4622"
"8200","容留他人吸毒罪","4622"
"8201","贩卖毒品罪","4623"
"8202","贩卖毒品罪","4624"
"8203","贩卖毒品罪","4625"
"8204","贩卖毒品罪","4626"
"8205","贩卖毒品罪","4627"
"8206","贩卖毒品罪","4628"
"8207","贩卖毒品罪","4629"
"8208","贩卖毒品罪","4630"
"8209","贩卖毒品罪","4631"
"8210","贩卖毒品罪","4632"
"8211","贩卖毒品罪","4633"
"8212","容留他人吸毒罪","4633"
"8213","贩卖毒品罪","4634"
"8214","贩卖毒品罪","4635"
"8215","贩卖毒品罪","4636"
"8216","贩卖毒品罪","4637"
"8217","容留他人吸毒罪","4637"
"8218","贩卖毒品罪","4638"
"8219","贩卖毒品罪","4639"
"8220","贩卖毒品罪","4640"
"8221","贩卖毒品罪","4641"
"8222","贩卖毒品罪","4642"
"8223","贩卖毒品罪","4643"
"8224","贩卖毒品罪","4644"
"8225","贩卖毒品罪","4645"
"8226","贩卖毒品罪","4646"
"8227","贩卖毒品罪","4647"
"8228","贩卖毒品罪","4648"
"8229","贩卖毒品罪","4649"
"8230","贩卖毒品罪","4650"
"8231","容留他人吸毒罪","4650"
"8232","贩卖毒品罪","4651"
"8233","贩卖毒品罪","4652"
"8234","贩卖毒品罪","4653"
"8235","贩卖毒品罪","4654"
"8236","容留他人吸毒罪","4654"
"8237","贩卖毒品罪","4655"
"8238","贩卖毒品罪","4656"
"8239","贩卖毒品罪","4657"
"8240","容留他人吸毒罪","4657"
"8241","贩卖毒品罪","4658"
"8242","贩卖毒品罪","4659"
"8243","贩卖毒品罪","4660"
"8244","贩卖毒品罪","4661"
"8245","贩卖毒品罪","4662"
"8246","非法拘禁罪","4662"
"8247","贩卖毒品罪","4663"
"8248","贩卖毒品罪","4664"
"8249","贩卖毒品罪","4665"
"8250","贩卖毒品罪","4666"
"8251","贩卖毒品罪","4667"
"8252","贩卖毒品罪","4668"
"8253","贩卖毒品罪","4669"
"8254","贩卖毒品罪","4670"
"8255","贩卖毒品罪","4671"
"8256","贩卖毒品罪","4672"
"8257","贩卖毒品罪","4673"
"8258","贩卖毒品罪","4674"
"8259","容留他人吸毒罪","4674"
"8260","贩卖毒品罪","4675"
"8261","贩卖毒品罪","4676"
"8262","贩卖毒品罪","4677"
"8263","贩卖毒品罪","4678"
"8264","贩卖毒品罪","4679"
"8265","贩卖毒品罪","4680"
"8266","容留他人吸毒罪","4680"
"8267","贩卖毒品罪","4681"
"8268","贩卖毒品罪","4682"
"8269","贩卖毒品罪","4683"
"8270","贩卖毒品罪","4684"
"8271","贩卖毒品罪","4685"
"8272","贩卖毒品罪","4686"
"8273","贩卖毒品罪","4687"
"8274","贩卖毒品罪","4688"
"8275","贩卖毒品罪","4689"
"8276","贩卖毒品罪","4690"
"8277","贩卖毒品罪","4691"
"8278","贩卖毒品罪","4692"
"8279","贩卖毒品罪","4693"
"8280","容留他人吸毒罪","4693"
"8281","贩卖毒品罪","4694"
"8282","贩卖毒品罪","4695"
"8283","容留他人吸毒罪","4695"
"8284","贩卖毒品罪","4696"
"8285","容留他人吸毒罪","4696"
"8286","贩卖毒品罪","4697"
"8287","贩卖毒品罪","4698"
"8288","贩卖毒品罪","4699"
"8289","贩卖毒品罪","4700"
"8290","贩卖毒品罪","4701"
"8291","贩卖毒品罪","4702"
"8292","贩卖毒品罪","4703"
"8293","贩卖毒品罪","4704"
"8294","贩卖毒品罪","4705"
"8295","贩卖毒品罪","4706"
"8296","贩卖毒品罪","4707"
"8297","贩卖毒品罪","4708"
"8298","贩卖毒品罪","4709"
"8299","容留他人吸毒罪","4709"
"8300","贩卖毒品罪","4710"
"8301","贩卖毒品罪","4711"
"8302","贩卖毒品罪","4712"
"8303","贩卖毒品罪","4713"
"8304","贩卖毒品罪","4714"
"8305","贩卖毒品罪","4715"
"8306","贩卖毒品罪","4716"
"8307","贩卖毒品罪","4717"
"8308","贩卖毒品罪","4718"
"8309","贩卖毒品罪","4719"
"8310","运输毒品罪","4720"
"8311","贩卖毒品罪","4721"
"8312","贩卖毒品罪","4722"
"8313","贩卖毒品罪","4723"
"8314","贩卖毒品罪","4724"
"8315","贩卖毒品罪","4725"
"8316","贩卖毒品罪","4726"
"8317","贩卖毒品罪","4727"
"8318","贩卖毒品罪","4728"
"8319","贩卖毒品罪","4729"
"8320","贩卖毒品罪","4730"
"8321","贩卖毒品罪","4731"
"8322","盗窃罪","4731"
"8323","贩卖毒品罪","4732"
"8324","贩卖毒品罪","4733"
"8325","贩卖毒品罪","4734"
"8326","贩卖毒品罪","4735"
"8327","贩卖毒品罪","4736"
"8328","贩卖毒品罪","4737"
"8329","贩卖毒品罪","4738"
"8330","贩卖毒品罪","4739"
"8331","贩卖毒品罪","4740"
"8332","贩卖毒品罪","4741"
"8333","贩卖毒品罪","4742"
"8334","贩卖毒品罪","4743"
"8335","贩卖毒品罪","4744"
"8336","贩卖毒品罪","4745"
"8337","贩卖毒品罪","4746"
"8338","贩卖毒品罪","4747"
"8339","贩卖毒品罪","4748"
"8340","贩卖毒品罪","4749"
"8341","贩卖毒品罪","4749"
"8342","贩卖毒品罪","4750"
"8343","贩卖毒品罪","4751"
"8344","贩卖毒品罪","4752"
"8345","贩卖毒品罪","4753"
"8346","贩卖毒品罪","4754"
"8347","贩卖毒品罪","4755"
"8348","贩卖毒品罪","4756"
"8349","贩卖毒品罪","4757"
"8350","贩卖毒品罪","4758"
"8351","贩卖毒品罪","4759"
"8352","贩卖毒品罪","4760"
"8353","贩卖毒品罪","4761"
"8354","贩卖毒品罪","4762"
"8355","贩卖毒品罪","4763"
"8356","贩卖毒品罪","4764"
"8357","贩卖毒品罪","4765"
"8358","贩卖毒品罪","4766"
"8359","贩卖毒品罪","4767"
"8360","贩卖毒品罪","4768"
"8361","贩卖毒品罪","4769"
"8362","贩卖毒品罪","4770"
"8363","贩卖毒品罪","4771"
"8364","贩卖毒品罪","4772"
"8365","贩卖毒品罪","4773"
"8366","贩卖毒品罪","4774"
"8367","贩卖毒品罪","4775"
"8368","贩卖毒品罪","4776"
"8369","贩卖毒品罪","4777"
"8370","容留他人吸毒罪","4777"
"8371","骗取贷款罪","4778"
"8372","贩卖毒品罪","4778"
"8373","贩卖毒品罪","4779"
"8374","贩卖毒品罪","4780"
"8375","贩卖毒品罪","4781"
"8376","贩卖毒品罪","4782"
"8377","贩卖毒品罪","4783"
"8378","贩卖毒品罪","4784"
"8379","贩卖毒品罪","4785"
"8380","贩卖毒品罪","4786"
"8381","贩卖毒品罪","4787"
"8382","贩卖毒品罪","4788"
"8383","贩卖毒品罪","4789"
"8384","贩卖毒品罪","4790"
"8385","贩卖毒品罪","4791"
"8386","贩卖毒品罪","4792"
"8387","贩卖毒品罪","4793"
"8388","贩卖毒品罪","4794"
"8389","贩卖毒品罪","4795"
"8390","贩卖毒品罪","4796"
"8391","贩卖毒品罪","4797"
"8392","贩卖毒品罪","4798"
"8393","贩卖毒品罪","4799"
"8394","贩卖毒品罪","4800"
"8395","贩卖毒品罪","4800"
"8396","非法持有毒品罪","4801"
"8397","贩卖毒品罪","4801"
"8398","贩卖毒品罪","4802"
"8399","贩卖毒品罪","4803"
"8400","贩卖毒品罪","4804"
"8401","贩卖毒品罪","4805"
"8402","贩卖毒品罪","4806"
"8403","贩卖毒品罪","4807"
"8404","贩卖毒品罪","4808"
"8405","贩卖毒品罪","4809"
