"case_id","drug_id"
"3998","15878"
"3998","15879"
"3998","15880"
"3998","15881"
"3998","15882"
"3998","15883"
"3998","15884"
"3998","15885"
"3998","15886"
"3998","15887"
"3998","15888"
"3998","15889"
"3998","15890"
"3998","15891"
"3998","15892"
"3998","15893"
"3998","15894"
"3998","15895"
"3998","15896"
"3998","15897"
"3998","15898"
"3998","15899"
"3998","15900"
"3998","15901"
"3998","15902"
"3998","15903"
"3998","15904"
"3998","15905"
"3998","15906"
"3998","15907"
"3998","15908"
"3998","15909"
"3998","15910"
"3998","15911"
"3998","15912"
"3998","15913"
"3998","15914"
"3999","15915"
"3999","15916"
"3999","15917"
"3999","15918"
"3999","15919"
"3999","15920"
"3999","15921"
"4000","15922"
"4001","15923"
"4001","15924"
"4002","15925"
"4002","15926"
"4002","15927"
"4002","15928"
"4003","15929"
"4004","15930"
"4005","15931"
"4006","15932"
"4006","15933"
"4006","15934"
"4006","15935"
"4006","15936"
"4007","15937"
"4007","15938"
"4008","15939"
"4008","15940"
"4008","15941"
"4008","15942"
"4009","15943"
"4009","15944"
"4009","15945"
"4009","15946"
"4009","15947"
"4009","15948"
"4009","15949"
"4009","15950"
"4009","15951"
"4009","15952"
"4009","15953"
"4009","15954"
"4009","15955"
"4009","15956"
"4009","15957"
"4009","15958"
"4009","15959"
"4009","15960"
"4010","15961"
"4010","15962"
"4010","15963"
"4011","15964"
"4011","15965"
"4011","15966"
"4011","15967"
"4011","15968"
"4012","15969"
"4012","15970"
"4013","15971"
"4014","15972"
"4014","15973"
"4014","15974"
"4014","15975"
"4014","15976"
"4014","15977"
"4014","15978"
"4014","15979"
"4014","15980"
"4014","15981"
"4014","15982"
"4014","15983"
"4014","15984"
"4014","15985"
"4014","15986"
"4014","15987"
"4014","15988"
"4014","15989"
"4014","15990"
"4014","15991"
"4014","15992"
"4014","15993"
"4014","15994"
"4015","15995"
"4015","15996"
"4015","15997"
"4015","15998"
"4015","15999"
"4015","16000"
"4015","16001"
"4015","16002"
"4016","16003"
"4016","16004"
"4016","16005"
"4016","16006"
"4016","16007"
"4016","16008"
"4016","16009"
"4016","16010"
"4016","16011"
"4017","16012"
"4018","16013"
"4018","16014"
"4019","16015"
"4019","16016"
"4019","16017"
"4019","16018"
"4019","16019"
"4020","16020"
"4020","16021"
"4020","16022"
"4020","16023"
"4020","16024"
"4020","16025"
"4020","16026"
"4020","16027"
"4020","16028"
"4020","16029"
"4020","16030"
"4020","16031"
"4020","16032"
"4020","16033"
"4020","16034"
"4020","16035"
"4020","16036"
"4020","16037"
"4020","16038"
"4020","16039"
"4020","16040"
"4020","16041"
"4020","16042"
"4020","16043"
"4021","16044"
"4021","16045"
"4021","16046"
"4021","16047"
"4021","16048"
"4022","16049"
"4022","16050"
"4022","16051"
"4023","16052"
"4024","16053"
"4024","16054"
"4024","16055"
"4024","16056"
"4024","16057"
"4024","16058"
"4024","16059"
"4024","16060"
"4025","16061"
"4025","16062"
"4025","16063"
"4025","16064"
"4025","16065"
"4025","16066"
"4025","16067"
"4025","16068"
"4025","16069"
"4025","16070"
"4025","16071"
"4025","16072"
"4025","16073"
"4025","16074"
"4025","16075"
"4025","16076"
"4025","16077"
"4025","16078"
"4025","16079"
"4025","16080"
"4025","16081"
"4025","16082"
"4025","16083"
"4025","16084"
"4025","16085"
"4025","16086"
"4025","16087"
"4025","16088"
"4025","16089"
"4025","16090"
"4025","16091"
"4025","16092"
"4026","16093"
"4026","16094"
"4026","16095"
"4026","16096"
"4026","16097"
"4026","16098"
"4027","16099"
"4028","16100"
"4028","16101"
"4028","16102"
"4028","16103"
"4028","16104"
"4028","16105"
"4028","16106"
"4028","16107"
"4028","16108"
"4029","16109"
"4029","16110"
"4030","16111"
"4031","16112"
"4031","16113"
"4032","16114"
"4032","16115"
"4032","16116"
"4032","16117"
"4032","16118"
"4032","16119"
"4032","16120"
"4032","16121"
"4032","16122"
"4032","16123"
"4033","16124"
"4034","16125"
"4034","16126"
"4034","16127"
"4034","16128"
"4035","16129"
"4035","16130"
"4035","16131"
"4035","16132"
"4035","16133"
"4035","16134"
"4035","16135"
"4035","16136"
"4036","16137"
"4036","16138"
"4036","16139"
"4036","16140"
"4037","16141"
"4037","16142"
"4037","16143"
"4037","16144"
"4037","16145"
"4037","16146"
"4037","16147"
"4037","16148"
"4038","16149"
"4039","16150"
"4040","16151"
"4040","16152"
"4041","16153"
"4042","16154"
"4043","16155"
"4044","16156"
"4045","16157"
"4045","16158"
"4045","16159"
"4046","16160"
"4046","16161"
"4047","16162"
"4048","16163"
"4048","16164"
"4048","16165"
"4048","16166"
"4048","16167"
"4049","16168"
"4050","16169"
"4050","16170"
"4050","16171"
"4051","16172"
"4051","16173"
"4051","16174"
"4051","16175"
"4051","16176"
"4052","16177"
"4052","16178"
"4052","16179"
"4052","16180"
"4053","16181"
"4054","16182"
"4054","16183"
"4055","16184"
"4056","16185"
"4056","16186"
"4057","16187"
"4059","16188"
"4059","16189"
"4060","16190"
"4060","16191"
"4060","16192"
"4060","16193"
"4060","16194"
"4061","16195"
"4061","16196"
"4062","16197"
"4062","16198"
"4062","16199"
"4062","16200"
"4062","16201"
"4063","16202"
"4063","16203"
"4063","16204"
"4063","16205"
"4063","16206"
"4063","16207"
"4063","16208"
"4064","16209"
"4065","16210"
"4065","16211"
"4067","16212"
"4067","16213"
"4068","16214"
"4069","16215"
"4070","16216"
"4070","16217"
"4071","16218"
"4072","16219"
"4072","16220"
"4072","16221"
"4072","16222"
"4072","16223"
"4073","16224"
"4073","16225"
"4073","16226"
"4073","16227"
"4073","16228"
"4073","16229"
"4073","16230"
"4073","16231"
"4073","16232"
"4073","16233"
"4073","16234"
"4073","16235"
"4073","16236"
"4073","16237"
"4073","16238"
"4073","16239"
"4073","16240"
"4074","16241"
"4074","16242"
"4075","16243"
"4075","16244"
"4075","16245"
"4075","16246"
"4075","16247"
"4075","16248"
"4075","16249"
"4075","16250"
"4076","16251"
"4076","16252"
"4076","16253"
"4077","16254"
"4077","16255"
"4077","16256"
"4077","16257"
"4078","16258"
"4078","16259"
"4079","16260"
"4079","16261"
"4079","16262"
"4079","16263"
"4079","16264"
"4079","16265"
"4080","16266"
"4080","16267"
"4080","16268"
"4080","16269"
"4080","16270"
"4081","16271"
"4081","16272"
"4081","16273"
"4081","16274"
"4082","16275"
"4082","16276"
"4082","16277"
"4082","16278"
"4083","16279"
"4083","16280"
"4084","16281"
"4084","16282"
"4085","16283"
"4085","16284"
"4085","16285"
"4086","16286"
"4086","16287"
"4086","16288"
"4087","16289"
"4087","16290"
"4088","16291"
"4088","16292"
"4089","16293"
"4090","16294"
"4091","16295"
"4093","16296"
"4094","16297"
"4095","16298"
"4095","16299"
"4095","16300"
"4096","16301"
"4097","16302"
"4097","16303"
"4097","16304"
"4097","16305"
"4098","16306"
"4098","16307"
"4098","16308"
"4100","16309"
"4100","16310"
"4101","16311"
"4101","16312"
"4101","16313"
"4101","16314"
"4101","16315"
"4101","16316"
"4102","16317"
"4102","16318"
"4102","16319"
"4103","16320"
"4103","16321"
"4104","16322"
"4104","16323"
"4104","16324"
"4105","16325"
"4106","16326"
"4106","16327"
"4106","16328"
"4107","16329"
"4107","16330"
"4108","16331"
"4108","16332"
"4108","16333"
"4108","16334"
"4108","16335"
"4109","16336"
"4109","16337"
"4109","16338"
"4110","16339"
"4112","16340"
"4112","16341"
"4112","16342"
"4112","16343"
"4112","16344"
"4113","16345"
"4113","16346"
"4113","16347"
"4114","16348"
"4116","16349"
"4117","16350"
"4117","16351"
"4117","16352"
"4118","16353"
"4119","16354"
"4120","16355"
"4121","16356"
"4122","16357"
"4122","16358"
"4122","16359"
"4123","16360"
"4123","16361"
"4123","16362"
"4123","16363"
"4123","16364"
"4123","16365"
"4123","16366"
"4123","16367"
"4123","16368"
"4123","16369"
"4124","16370"
"4125","16371"
"4125","16372"
"4126","16373"
"4126","16374"
"4127","16375"
"4128","16376"
"4128","16377"
"4128","16378"
"4128","16379"
"4129","16380"
"4130","16381"
"4130","16382"
"4131","16383"
"4132","16384"
"4132","16385"
"4132","16386"
"4133","16387"
"4133","16388"
"4135","16389"
"4136","16390"
"4137","16391"
"4138","16392"
"4139","16393"
"4139","16394"
"4139","16395"
"4140","16396"
"4140","16397"
"4140","16398"
"4140","16399"
"4140","16400"
"4141","16401"
"4141","16402"
"4142","16403"
"4143","16404"
"4143","16405"
"4143","16406"
"4143","16407"
"4143","16408"
"4143","16409"
"4143","16410"
"4143","16411"
"4143","16412"
"4143","16413"
"4144","16414"
"4144","16415"
"4145","16416"
"4145","16417"
"4145","16418"
"4146","16419"
"4146","16420"
"4147","16421"
"4147","16422"
"4147","16423"
"4148","16424"
"4148","16425"
"4149","16426"
"4149","16427"
"4150","16428"
"4150","16429"
"4151","16430"
"4151","16431"
"4152","16432"
"4152","16433"
"4153","16434"
"4154","16435"
"4155","16436"
"4155","16437"
"4156","16438"
"4156","16439"
"4157","16440"
"4157","16441"
"4158","16442"
"4159","16443"
"4160","16444"
"4160","16445"
"4161","16446"
"4162","16447"
"4162","16448"
"4163","16449"
"4163","16450"
"4164","16451"
"4164","16452"
"4164","16453"
"4165","16454"
"4165","16455"
"4166","16456"
"4166","16457"
"4167","16458"
"4167","16459"
"4168","16460"
"4168","16461"
"4169","16462"
"4170","16463"
"4170","16464"
"4170","16465"
"4171","16466"
"4171","16467"
"4172","16468"
"4172","16469"
"4172","16470"
"4173","16471"
"4173","16472"
"4174","16473"
"4175","16474"
"4176","16475"
"4176","16476"
"4176","16477"
"4177","16478"
"4177","16479"
"4178","16480"
"4178","16481"
"4178","16482"
"4179","16483"
"4180","16484"
"4180","16485"
"4180","16486"
"4180","16487"
"4181","16488"
"4181","16489"
"4181","16490"
"4181","16491"
"4182","16492"
"4182","16493"
"4183","16494"
"4183","16495"
"4183","16496"
"4183","16497"
"4183","16498"
"4183","16499"
"4183","16500"
"4183","16501"
"4184","16502"
"4185","16503"
"4186","16504"
"4186","16505"
"4187","16506"
"4189","16507"
"4190","16508"
"4191","16509"
"4191","16510"
"4191","16511"
"4192","16512"
"4193","16513"
"4193","16514"
"4193","16515"
"4194","16516"
"4194","16517"
"4195","16518"
"4195","16519"
"4195","16520"
"4196","16521"
"4197","16522"
"4198","16523"
"4198","16524"
"4198","16525"
"4199","16526"
"4200","16527"
"4200","16528"
"4200","16529"
"4201","16530"
"4202","16531"
"4203","16532"
"4203","16533"
"4204","16534"
"4204","16535"
"4204","16536"
"4205","16537"
"4206","16538"
"4206","16539"
"4206","16540"
"4206","16541"
"4206","16542"
"4206","16543"
"4206","16544"
"4207","16545"
"4207","16546"
"4207","16547"
"4208","16548"
"4209","16549"
"4209","16550"
"4210","16551"
"4210","16552"
"4211","16553"
"4211","16554"
"4211","16555"
"4211","16556"
"4211","16557"
"4211","16558"
"4212","16559"
"4212","16560"
"4213","16561"
"4213","16562"
"4213","16563"
"4214","16564"
"4214","16565"
"4214","16566"
"4215","16567"
"4216","16568"
"4216","16569"
"4216","16570"
"4216","16571"
"4216","16572"
"4216","16573"
"4216","16574"
"4216","16575"
"4216","16576"
"4216","16577"
"4216","16578"
"4216","16579"
"4216","16580"
"4217","16581"
"4217","16582"
"4217","16583"
"4218","16584"
"4219","16585"
"4220","16586"
"4220","16587"
"4220","16588"
"4220","16589"
"4220","16590"
"4220","16591"
"4220","16592"
"4220","16593"
"4220","16594"
"4220","16595"
"4221","16596"
"4222","16597"
"4223","16598"
"4223","16599"
"4223","16600"
"4223","16601"
"4223","16602"
"4223","16603"
"4223","16604"
"4223","16605"
"4224","16606"
"4225","16607"
"4226","16608"
"4227","16609"
"4228","16610"
"4228","16611"
"4228","16612"
"4229","16613"
"4229","16614"
"4229","16615"
"4229","16616"
"4230","16617"
"4230","16618"
"4230","16619"
"4230","16620"
"4231","16621"
"4232","16622"
"4232","16623"
"4232","16624"
"4232","16625"
"4233","16626"
"4233","16627"
"4233","16628"
"4233","16629"
"4233","16630"
"4233","16631"
"4233","16632"
"4233","16633"
"4233","16634"
"4233","16635"
"4233","16636"
"4233","16637"
"4233","16638"
"4233","16639"
"4233","16640"
"4233","16641"
"4233","16642"
"4233","16643"
"4233","16644"
"4233","16645"
"4233","16646"
"4233","16647"
"4233","16648"
"4233","16649"
"4233","16650"
"4234","16651"
"4234","16652"
"4234","16653"
"4234","16654"
"4235","16655"
"4235","16656"
"4236","16657"
"4236","16658"
"4236","16659"
"4236","16660"
"4236","16661"
"4236","16662"
"4236","16663"
"4236","16664"
"4237","16665"
"4238","16666"
"4238","16667"
"4238","16668"
"4238","16669"
"4238","16670"
"4239","16671"
"4239","16672"
"4240","16673"
"4241","16674"
"4241","16675"
"4242","16676"
"4242","16677"
"4242","16678"
"4242","16679"
"4242","16680"
"4242","16681"
"4242","16682"
"4242","16683"
"4242","16684"
"4242","16685"
"4242","16686"
"4242","16687"
"4242","16688"
"4242","16689"
"4242","16690"
"4242","16691"
"4242","16692"
"4242","16693"
"4242","16694"
"4242","16695"
"4242","16696"
"4243","16697"
"4243","16698"
"4244","16699"
"4245","16700"
"4245","16701"
"4246","16702"
"4246","16703"
"4247","16704"
"4247","16705"
"4248","16706"
"4248","16707"
"4248","16708"
"4249","16709"
"4249","16710"
"4249","16711"
"4249","16712"
"4249","16713"
"4249","16714"
"4249","16715"
"4250","16716"
"4250","16717"
"4251","16718"
"4252","16719"
"4252","16720"
"4253","16721"
"4254","16722"
"4254","16723"
"4254","16724"
"4254","16725"
"4254","16726"
"4254","16727"
"4254","16728"
"4254","16729"
"4254","16730"
"4254","16731"
"4254","16732"
"4254","16733"
"4254","16734"
"4255","16735"
"4255","16736"
"4255","16737"
"4255","16738"
"4255","16739"
"4255","16740"
"4255","16741"
"4255","16742"
"4256","16743"
"4256","16744"
"4256","16745"
"4257","16746"
"4257","16747"
"4258","16748"
"4259","16749"
"4259","16750"
"4260","16751"
"4260","16752"
"4260","16753"
"4260","16754"
"4260","16755"
"4260","16756"
"4260","16757"
"4260","16758"
"4260","16759"
"4261","16760"
"4262","16761"
"4262","16762"
"4262","16763"
"4262","16764"
"4263","16765"
"4263","16766"
"4263","16767"
"4263","16768"
"4263","16769"
"4264","16770"
"4264","16771"
"4264","16772"
"4264","16773"
"4264","16774"
"4265","16775"
"4265","16776"
"4265","16777"
"4266","16778"
"4266","16779"
"4266","16780"
"4266","16781"
"4266","16782"
"4266","16783"
"4266","16784"
"4267","16785"
"4267","16786"
"4267","16787"
"4267","16788"
"4267","16789"
"4267","16790"
"4267","16791"
"4267","16792"
"4268","16793"
"4268","16794"
"4268","16795"
"4268","16796"
"4268","16797"
"4268","16798"
"4269","16799"
"4269","16800"
"4269","16801"
"4269","16802"
"4269","16803"
"4270","16804"
"4271","16805"
"4272","16806"
"4272","16807"
"4272","16808"
"4272","16809"
"4272","16810"
"4272","16811"
"4272","16812"
"4272","16813"
"4272","16814"
"4272","16815"
"4272","16816"
"4272","16817"
"4273","16818"
"4273","16819"
"4273","16820"
"4273","16821"
"4274","16822"
"4274","16823"
"4275","16824"
"4276","16825"
"4277","16826"
"4277","16827"
"4277","16828"
"4277","16829"
"4277","16830"
"4277","16831"
"4277","16832"
"4277","16833"
"4277","16834"
"4277","16835"
"4277","16836"
"4278","16837"
"4278","16838"
"4278","16839"
"4279","16840"
"4279","16841"
"4279","16842"
"4279","16843"
"4280","16844"
"4280","16845"
"4280","16846"
"4281","16847"
"4281","16848"
"4281","16849"
"4282","16850"
"4282","16851"
"4283","16852"
"4283","16853"
"4284","16854"
"4284","16855"
"4285","16856"
"4286","16857"
"4286","16858"
"4286","16859"
"4287","16860"
"4288","16861"
"4288","16862"
"4288","16863"
"4288","16864"
"4289","16865"
"4289","16866"
"4289","16867"
"4289","16868"
"4289","16869"
"4289","16870"
"4289","16871"
"4289","16872"
"4290","16873"
"4290","16874"
"4290","16875"
"4291","16876"
"4292","16877"
"4292","16878"
"4292","16879"
"4292","16880"
"4292","16881"
"4292","16882"
"4292","16883"
"4293","16884"
"4293","16885"
"4293","16886"
"4294","16887"
"4294","16888"
"4294","16889"
"4294","16890"
"4294","16891"
"4294","16892"
"4294","16893"
"4294","16894"
"4294","16895"
"4294","16896"
"4294","16897"
"4294","16898"
"4294","16899"
"4295","16900"
"4296","16901"
"4296","16902"
"4296","16903"
"4296","16904"
"4296","16905"
"4296","16906"
"4297","16907"
"4298","16908"
"4298","16909"
"4298","16910"
"4298","16911"
"4298","16912"
"4299","16913"
"4299","16914"
"4299","16915"
"4300","16916"
"4301","16917"
"4301","16918"
"4301","16919"
"4301","16920"
"4301","16921"
"4301","16922"
"4301","16923"
"4301","16924"
"4301","16925"
"4301","16926"
"4301","16927"
"4301","16928"
"4301","16929"
"4301","16930"
"4301","16931"
"4301","16932"
"4301","16933"
"4301","16934"
"4301","16935"
"4301","16936"
"4302","16937"
"4302","16938"
"4302","16939"
"4302","16940"
"4302","16941"
"4302","16942"
"4302","16943"
"4302","16944"
"4302","16945"
"4302","16946"
"4302","16947"
"4302","16948"
"4302","16949"
"4302","16950"
"4302","16951"
"4302","16952"
"4302","16953"
"4303","16954"
"4303","16955"
"4303","16956"
"4303","16957"
"4303","16958"
"4303","16959"
"4303","16960"
"4303","16961"
"4304","16962"
"4305","16963"
"4305","16964"
"4305","16965"
"4305","16966"
"4305","16967"
"4306","16968"
"4306","16969"
"4306","16970"
"4306","16971"
"4306","16972"
"4306","16973"
"4306","16974"
"4306","16975"
"4306","16976"
"4307","16977"
"4307","16978"
"4307","16979"
"4307","16980"
"4307","16981"
"4307","16982"
"4307","16983"
"4307","16984"
"4307","16985"
"4307","16986"
"4307","16987"
"4307","16988"
"4307","16989"
"4308","16990"
"4308","16991"
"4308","16992"
"4308","16993"
"4308","16994"
"4308","16995"
"4309","16996"
"4309","16997"
"4309","16998"
"4309","16999"
"4309","17000"
"4309","17001"
"4309","17002"
"4309","17003"
"4309","17004"
"4309","17005"
"4310","17006"
"4310","17007"
"4310","17008"
"4310","17009"
"4310","17010"
"4310","17011"
"4310","17012"
"4310","17013"
"4310","17014"
"4311","17015"
"4311","17016"
"4311","17017"
"4311","17018"
"4311","17019"
"4311","17020"
"4311","17021"
"4311","17022"
"4311","17023"
"4311","17024"
"4311","17025"
"4311","17026"
"4311","17027"
"4311","17028"
"4311","17029"
"4311","17030"
"4311","17031"
"4311","17032"
"4311","17033"
"4312","17034"
"4312","17035"
"4312","17036"
"4312","17037"
"4312","17038"
"4312","17039"
"4312","17040"
"4313","17041"
"4313","17042"
"4313","17043"
"4313","17044"
"4313","17045"
"4313","17046"
"4313","17047"
"4313","17048"
"4313","17049"
"4313","17050"
"4313","17051"
"4313","17052"
"4314","17053"
"4314","17054"
"4314","17055"
"4314","17056"
"4314","17057"
"4314","17058"
"4314","17059"
"4315","17060"
"4315","17061"
"4315","17062"
"4315","17063"
"4315","17064"
"4315","17065"
"4315","17066"
"4315","17067"
"4315","17068"
"4315","17069"
"4315","17070"
"4315","17071"
"4315","17072"
"4315","17073"
"4315","17074"
"4315","17075"
"4315","17076"
"4315","17077"
"4315","17078"
"4316","17079"
"4316","17080"
"4316","17081"
"4316","17082"
"4316","17083"
"4316","17084"
"4316","17085"
"4316","17086"
"4316","17087"
"4316","17088"
"4316","17089"
"4316","17090"
"4316","17091"
"4317","17092"
"4317","17093"
"4318","17094"
"4319","17095"
"4319","17096"
"4319","17097"
"4319","17098"
"4319","17099"
"4319","17100"
"4319","17101"
"4319","17102"
"4319","17103"
"4319","17104"
"4320","17105"
"4320","17106"
"4320","17107"
"4321","17108"
"4322","17109"
"4322","17110"
"4322","17111"
"4322","17112"
"4322","17113"
"4323","17114"
"4323","17115"
"4324","17116"
"4325","17117"
"4326","17118"
"4326","17119"
"4326","17120"
"4326","17121"
"4326","17122"
"4326","17123"
"4326","17124"
"4326","17125"
"4327","17126"
"4328","17127"
"4329","17128"
"4330","17129"
"4331","17130"
"4332","17131"
"4332","17132"
"4332","17133"
"4332","17134"
"4333","17135"
"4334","17136"
"4335","17137"
"4336","17138"
"4336","17139"
"4336","17140"
"4337","17141"
"4338","17142"
"4338","17143"
"4339","17144"
"4339","17145"
"4340","17146"
"4340","17147"
"4340","17148"
"4341","17149"
"4341","17150"
"4342","17151"
"4343","17152"
"4344","17153"
"4344","17154"
"4345","17155"
"4345","17156"
"4346","17157"
"4346","17158"
"4347","17159"
"4347","17160"
"4347","17161"
"4347","17162"
"4348","17163"
"4348","17164"
"4349","17165"
"4349","17166"
"4350","17167"
"4351","17168"
"4351","17169"
"4351","17170"
"4351","17171"
"4351","17172"
"4352","17173"
"4352","17174"
"4352","17175"
"4353","17176"
"4353","17177"
"4353","17178"
"4353","17179"
"4354","17180"
"4354","17181"
"4354","17182"
"4355","17183"
"4356","17184"
"4357","17185"
"4358","17186"
"4358","17187"
"4359","17188"
"4360","17189"
"4362","17190"
"4363","17191"
"4363","17192"
"4363","17193"
"4363","17194"
"4363","17195"
"4364","17196"
"4365","17197"
"4366","17198"
"4366","17199"
"4366","17200"
"4366","17201"
"4367","17202"
"4367","17203"
"4367","17204"
"4367","17205"
"4367","17206"
"4368","17207"
"4369","17208"
"4369","17209"
"4369","17210"
"4370","17211"
"4371","17212"
"4371","17213"
"4371","17214"
"4372","17215"
"4373","17216"
"4374","17217"
"4374","17218"
"4375","17219"
"4376","17220"
"4377","17221"
"4377","17222"
"4378","17223"
"4378","17224"
"4379","17225"
"4379","17226"
"4380","17227"
"4381","17228"
"4381","17229"
"4382","17230"
"4383","17231"
"4384","17232"
"4384","17233"
"4385","17234"
"4385","17235"
"4385","17236"
"4386","17237"
"4387","17238"
"4388","17239"
"4389","17240"
"4390","17241"
"4392","17242"
"4393","17243"
"4394","17244"
"4395","17245"
"4395","17246"
"4395","17247"
"4396","17248"
"4396","17249"
"4396","17250"
"4396","17251"
"4397","17252"
"4397","17253"
"4397","17254"
"4398","17255"
"4398","17256"
"4398","17257"
"4398","17258"
"4398","17259"
"4398","17260"
"4399","17261"
"4399","17262"
"4400","17263"
"4401","17264"
"4401","17265"
"4402","17266"
"4402","17267"
"4403","17268"
"4403","17269"
"4403","17270"
"4403","17271"
"4404","17272"
"4404","17273"
"4405","17274"
"4405","17275"
"4405","17276"
"4405","17277"
"4405","17278"
"4406","17279"
"4406","17280"
"4406","17281"
"4407","17282"
"4407","17283"
"4408","17284"
"4408","17285"
"4409","17286"
"4410","17287"
"4411","17288"
"4412","17289"
"4413","17290"
"4415","17291"
"4415","17292"
"4416","17293"
"4417","17294"
"4418","17295"
"4418","17296"
"4419","17297"
"4420","17298"
"4420","17299"
"4420","17300"
"4421","17301"
"4421","17302"
"4422","17303"
"4423","17304"
"4423","17305"
"4424","17306"
"4424","17307"
"4424","17308"
"4425","17309"
"4426","17310"
"4426","17311"
"4426","17312"
"4426","17313"
"4427","17314"
"4428","17315"
"4429","17316"
"4429","17317"
"4429","17318"
"4430","17319"
"4432","17320"
"4432","17321"
"4432","17322"
"4432","17323"
"4432","17324"
"4432","17325"
"4433","17326"
"4434","17327"
"4435","17328"
"4436","17329"
"4436","17330"
"4436","17331"
"4436","17332"
"4437","17333"
"4438","17334"
"4438","17335"
"4439","17336"
"4440","17337"
"4441","17338"
"4441","17339"
"4442","17340"
"4442","17341"
"4443","17342"
"4444","17343"
"4445","17344"
"4445","17345"
"4445","17346"
"4446","17347"
"4446","17348"
"4446","17349"
"4446","17350"
"4449","17351"
"4449","17352"
"4450","17353"
"4451","17354"
"4451","17355"
"4452","17356"
"4453","17357"
"4453","17358"
"4453","17359"
"4453","17360"
"4453","17361"
"4453","17362"
"4453","17363"
"4453","17364"
"4454","17365"
"4454","17366"
"4455","17367"
"4456","17368"
"4456","17369"
"4456","17370"
"4457","17371"
"4457","17372"
"4458","17373"
"4459","17374"
"4460","17375"
"4461","17376"
"4462","17377"
"4463","17378"
"4464","17379"
"4465","17380"
"4466","17381"
"4466","17382"
"4466","17383"
"4466","17384"
"4466","17385"
"4467","17386"
"4468","17387"
"4469","17388"
"4470","17389"
"4471","17390"
"4472","17391"
"4473","17392"
"4473","17393"
"4473","17394"
"4474","17395"
"4475","17396"
"4475","17397"
"4476","17398"
"4476","17399"
"4476","17400"
"4476","17401"
"4476","17402"
"4477","17403"
"4477","17404"
"4478","17405"
"4478","17406"
"4478","17407"
"4479","17408"
"4480","17409"
"4481","17410"
"4482","17411"
"4483","17412"
"4484","17413"
"4484","17414"
"4484","17415"
"4484","17416"
"4484","17417"
"4485","17418"
"4486","17419"
"4486","17420"
"4486","17421"
"4487","17422"
"4487","17423"
"4487","17424"
"4487","17425"
"4487","17426"
"4488","17427"
"4489","17428"
"4490","17429"
"4490","17430"
"4490","17431"
"4490","17432"
"4490","17433"
"4491","17434"
"4492","17435"
"4493","17436"
"4494","17437"
"4495","17438"
"4495","17439"
"4495","17440"
"4496","17441"
"4496","17442"
"4496","17443"
"4496","17444"
"4496","17445"
"4496","17446"
"4496","17447"
"4496","17448"
"4498","17449"
"4498","17450"
"4498","17451"
"4498","17452"
"4498","17453"
"4499","17454"
"4499","17455"
"4500","17456"
"4501","17457"
"4502","17458"
"4503","17459"
"4504","17460"
"4505","17461"
"4505","17462"
"4506","17463"
"4506","17464"
"4506","17465"
"4507","17466"
"4508","17467"
"4508","17468"
"4508","17469"
"4508","17470"
"4508","17471"
"4508","17472"
"4509","17473"
"4510","17474"
"4511","17475"
"4511","17476"
"4512","17477"
"4512","17478"
"4512","17479"
"4513","17480"
"4513","17481"
"4513","17482"
"4514","17483"
"4514","17484"
"4515","17485"
"4515","17486"
"4516","17487"
"4517","17488"
"4518","17489"
"4518","17490"
"4518","17491"
"4518","17492"
"4518","17493"
"4518","17494"
"4518","17495"
"4519","17496"
"4520","17497"
"4521","17498"
"4522","17499"
"4522","17500"
"4524","17501"
"4524","17502"
"4525","17503"
"4525","17504"
"4525","17505"
"4526","17506"
"4527","17507"
"4527","17508"
"4528","17509"
"4528","17510"
"4528","17511"
"4528","17512"
"4529","17513"
"4530","17514"
"4531","17515"
"4531","17516"
"4531","17517"
"4532","17518"
"4532","17519"
"4533","17520"
"4533","17521"
"4533","17522"
"4533","17523"
"4533","17524"
"4533","17525"
"4534","17526"
"4535","17527"
"4535","17528"
"4535","17529"
"4535","17530"
"4536","17531"
"4536","17532"
"4536","17533"
"4538","17534"
"4538","17535"
"4539","17536"
"4539","17537"
"4542","17538"
"4542","17539"
"4542","17540"
"4543","17541"
"4543","17542"
"4543","17543"
"4543","17544"
"4544","17545"
"4545","17546"
"4546","17547"
"4546","17548"
"4546","17549"
"4547","17550"
"4548","17551"
"4548","17552"
"4549","17553"
"4550","17554"
"4551","17555"
"4551","17556"
"4552","17557"
"4552","17558"
"4553","17559"
"4554","17560"
"4554","17561"
"4554","17562"
"4554","17563"
"4555","17564"
"4556","17565"
"4557","17566"
"4557","17567"
"4558","17568"
"4558","17569"
"4558","17570"
"4558","17571"
"4558","17572"
"4558","17573"
"4558","17574"
"4559","17575"
"4559","17576"
"4559","17577"
"4560","17578"
"4561","17579"
"4561","17580"
"4561","17581"
"4562","17582"
"4562","17583"
"4563","17584"
"4563","17585"
"4564","17586"
"4564","17587"
"4565","17588"
"4565","17589"
"4565","17590"
"4565","17591"
"4566","17592"
"4567","17593"
"4567","17594"
"4568","17595"
"4568","17596"
"4569","17597"
"4570","17598"
"4571","17599"
"4571","17600"
"4571","17601"
"4572","17602"
"4572","17603"
"4573","17604"
"4573","17605"
"4573","17606"
"4574","17607"
"4575","17608"
"4575","17609"
"4575","17610"
"4576","17611"
"4576","17612"
"4576","17613"
"4577","17614"
"4577","17615"
"4577","17616"
"4578","17617"
"4579","17618"
"4579","17619"
"4579","17620"
"4579","17621"
"4580","17622"
"4581","17623"
"4581","17624"
"4582","17625"
